Active,FirstName,LastName,GenderAsString,CantonName,CantonAbbreviation,CouncilName,ParlGroupName,ParlGroupAbbreviation,PartyName,PartyAbbreviation,MaritalStatusText,BirthPlace_City,BirthPlace_Canton,Mandates,DateJoining,DateLeaving,Citizenship,DateOfBirth,DateOfDeath
FALSE,Louis-A.-J.,Ruchonnet,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/3/1866,12/4/1881,St-Saphorin (Lavaux) (VD),4/28/1834,9/14/1893
FALSE,Louis-A.-J.,Ruchonnet,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/3/1866,12/4/1881,St-Saphorin (Lavaux) (VD),4/28/1834,9/14/1893
FALSE,Louis-A.-J.,Ruchonnet,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/3/1866,12/4/1881,St-Saphorin (Lavaux) (VD),4/28/1834,9/14/1893
FALSE,Louis-A.-J.,Ruchonnet,m,Vaud,VD,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1883,12/31/1883,St-Saphorin (Lavaux) (VD),4/28/1834,9/14/1893
FALSE,Eduard,Ruchti,m,Berne,BE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1896,11/10/1902,Homberg (BE),8/10/1834,11/10/1902
FALSE,Hans,Ruckstuhl,m,St-Gall,SG,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Niederuzwil,St-Gall,Kantonsrat von 1972 bis 1984,11/28/1983,12/3/1995,Braunau (TG),8/13/1947,
FALSE,Hans,Ruckstuhl,m,St-Gall,SG,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Niederuzwil,St-Gall,Kantonsrat von 1972 bis 1984,12/4/1995,12/5/1999,Braunau (TG),8/13/1947,
FALSE,Emil,Rudin,m,Bâle-Campagne,BL,Conseil des Etats,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,9/20/1932,12/1/1935,Muttenz (BL),8/9/1886,7/15/1946
FALSE,Heinrich,Rüegg,m,Zurich,ZH,Conseil national,Groupe libéral démocrate,LD,Libéral,Lib*,,,,,11/6/1848,12/6/1863,Bauma (ZH),12/20/1801,4/21/1871
FALSE,Hans,Rüegg,m,Zurich,ZH,Conseil national,Groupe démocrate,DEM,Démocrates,Dém*,,,,,12/2/1946,12/2/1951,Winterthur (ZH),6/26/1902,1/20/1972
FALSE,Hans,Rüegg,m,Zurich,ZH,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,11/29/1971,11/27/1983,Rüti (ZH),11/29/1918,1/15/1991
FALSE,Ernst,Rüesch,m,St-Gall,SG,Conseil des Etats,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,,,,11/30/1987,12/3/1995,Gaiserwald (SG),6/12/1928,5/21/2015
FALSE,Claude,Ruey,m,Vaud,VD,Conseil national,Groupe radical-libéral,R,Parti libéral suisse,PLS,,Nyon,Vaud,Législatif communal: depuis 1973 jusqu'à 1990; Législatif cantonal: depuis 1974 jusqu'à 1990; Exécutif cantonal: depuis 1990 jusqu'à 2002,12/1/2003,12/2/2007,Gland (VD),11/29/1949,
FALSE,Claude,Ruey,m,Vaud,VD,Conseil national,Groupe radical-libéral,RL,Parti libéral suisse,PLS,,Nyon,Vaud,Législatif communal: depuis 1973 jusqu'à 1990; Législatif cantonal: depuis 1974 jusqu'à 1990; Exécutif cantonal: depuis 1990 jusqu'à 2002,12/3/2007,12/4/2011,Gland (VD),11/29/1949,
FALSE,Claude,Ruey,m,Vaud,VD,Conseil national,Groupe libéral,L,Parti libéral suisse,PLS,,Nyon,Vaud,Législatif communal: depuis 1973 jusqu'à 1990; Législatif cantonal: depuis 1974 jusqu'à 1990; Exécutif cantonal: depuis 1990 jusqu'à 2002,12/6/1999,11/30/2003,Gland (VD),11/29/1949,
FALSE,Markus,Ruf,m,Berne,BE,Conseil national,Non inscrit,-,sans parti,-,,Langenthal,Berne,"Stadtrat Bern 1982, Grossrat Bern von 1982 bis 1984 und von 1986 bis 1993",12/4/1995,12/5/1999,"Murgenthal (AG),Wynau (BE)",8/6/1959,
FALSE,Markus,Ruf,m,Berne,BE,Conseil national,Non inscrit,-,sans parti,-,,Langenthal,Berne,"Stadtrat Bern 1982, Grossrat Bern von 1982 bis 1984 und von 1986 bis 1993",12/4/1995,12/5/1999,"Murgenthal (AG),Wynau (BE)",8/6/1959,
FALSE,Markus,Ruf,m,Berne,BE,Conseil national,Non inscrit,-,sans parti,-,,Langenthal,Berne,"Stadtrat Bern 1982, Grossrat Bern von 1982 bis 1984 und von 1986 bis 1993",12/4/1995,12/5/1999,"Murgenthal (AG),Wynau (BE)",8/6/1959,
FALSE,Markus,Ruf,m,Berne,BE,Conseil national,Non inscrit,-,sans parti,-,,Langenthal,Berne,"Stadtrat Bern 1982, Grossrat Bern von 1982 bis 1984 und von 1986 bis 1993",12/4/1995,12/5/1999,"Murgenthal (AG),Wynau (BE)",8/6/1959,
FALSE,Markus,Ruf,m,Berne,BE,Conseil national,Groupe de l'Action nationale,N,,,,Langenthal,Berne,"Stadtrat Bern 1982, Grossrat Bern von 1982 bis 1984 und von 1986 bis 1993",11/28/1983,12/3/1995,"Murgenthal (AG),Wynau (BE)",8/6/1959,
FALSE,Markus,Ruf,m,Berne,BE,Conseil national,Groupe de l'Action nationale,N,,,,Langenthal,Berne,"Stadtrat Bern 1982, Grossrat Bern von 1982 bis 1984 und von 1986 bis 1993",11/28/1983,12/3/1995,"Murgenthal (AG),Wynau (BE)",8/6/1959,
FALSE,Markus,Ruf,m,Berne,BE,Conseil national,Groupe de l'Action nationale,N,,,,Langenthal,Berne,"Stadtrat Bern 1982, Grossrat Bern von 1982 bis 1984 und von 1986 bis 1993",11/28/1983,12/3/1995,"Murgenthal (AG),Wynau (BE)",8/6/1959,
FALSE,Paul,Rufener,m,Berne,BE,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,"Paysans, Artisans et Bourgeois",PAB,,,,,12/3/1951,12/6/1959,Langenthal (BE),5/18/1892,1/3/1970
FALSE,Laurent,Ruffieux,m,Fribourg,FR,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,"Paysans, Artisans et Bourgeois",PAB,,,,,4/6/1943,12/5/1943,Charmey (FR),10/28/1908,10/27/1996
FALSE,Eugène,Ruffy,m,Vaud,VD,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,12/14/1893,10/31/1899,"Lutry (VD),Riex (VD)",8/2/1854,10/25/1919
FALSE,Victor,Ruffy,m,Vaud,VD,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Berne,Berne,"Conseil général Présidence de 1974 à 1978, Municipal de 1980 à 1985, Grand conseil Vaudois de 1978 à 1983",6/7/1982,12/3/1995,"Lutry (VD),Riex (VD)",1/11/1937,3/19/2016
FALSE,Victor-Ch.-F.,Ruffy,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,7/1/1861,12/1/1867,"Lutry (VD),Riex (VD)",1/18/1823,12/29/1869
FALSE,Victor-Ch.-F.,Ruffy,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,7/1/1861,12/1/1867,"Lutry (VD),Riex (VD)",1/18/1823,12/29/1869
FALSE,Victor-Ch.-F.,Ruffy,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,7/1/1861,12/1/1867,"Lutry (VD),Riex (VD)",1/18/1823,12/29/1869
FALSE,Eugène,Ruffy,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,1/23/1882,12/3/1893,"Lutry (VD),Riex (VD)",8/2/1854,10/25/1919
FALSE,Eugène,Ruffy,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,1/23/1882,12/3/1893,"Lutry (VD),Riex (VD)",8/2/1854,10/25/1919
FALSE,Eugène,Ruffy,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,1/23/1882,12/3/1893,"Lutry (VD),Riex (VD)",8/2/1854,10/25/1919
FALSE,Victor-Ch.-F.,Ruffy,m,Vaud,VD,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,12/6/1867,12/29/1869,"Lutry (VD),Riex (VD)",1/18/1823,12/29/1869
FALSE,Victor,Ruffy,m,Vaud,VD,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Berne,Berne,"Conseil général Présidence de 1974 à 1978, Municipal de 1980 à 1985, Grand conseil Vaudois de 1978 à 1983",12/4/1995,12/5/1999,"Lutry (VD),Riex (VD)",1/11/1937,3/19/2016
FALSE,Victor-Ch.-F.,Ruffy,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,7/5/1858,12/2/1860,"Lutry (VD),Riex (VD)",1/18/1823,12/29/1869
FALSE,Eugène,Ruffy,m,Vaud,VD,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1898,12/31/1898,"Lutry (VD),Riex (VD)",8/2/1854,10/25/1919
FALSE,Jakob,Ruh,m,Schaffhouse,SH,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,"Paysans, Artisans et Bourgeois",PAB,,,,,5/1/1921,2/28/1925,Buch (SH),3/28/1875,2/17/1935
FALSE,Jakob,Ruh,m,Schaffhouse,SH,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,"Paysans, Artisans et Bourgeois",PAB,,,,,6/6/1932,2/17/1935,Buch (SH),3/28/1875,2/17/1935
FALSE,Rebecca Ana,Ruiz,f,Vaud,VD,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Lausanne,Vaud,Législatif Ville de Lausanne: depuis juillet 2006 jusqu'à juin 2012; Législatif Canton de Vaud: depuis juillet 2012 jusqu'à mai 2014,6/2/2014,11/29/2015,"Lausanne (VD),Ardon (VS)",2/4/1982,
FALSE,Rebecca Ana,Ruiz,f,Vaud,VD,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Lausanne,Vaud,Législatif Ville de Lausanne: depuis juillet 2006 jusqu'à juin 2012; Législatif Canton de Vaud: depuis juillet 2012 jusqu'à mai 2014,11/30/2015,3/25/2019,"Lausanne (VD),Ardon (VS)",2/4/1982,
FALSE,Erhard,Ruoss,m,Schwyz,SZ,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/2/1935,12/2/1951,Schübelbach (SZ),9/8/1901,7/1/1959
TRUE,Franz,Ruppen,m,Valais,VS,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,célibataire,Sierre,Valais,Gemeinderat Naters (Exekutive): bis Ende 2016; Gemeindepräsident Naters (Exekutive): ab 1. Januar 2017; Fraktionschef SVPO im Grossrat des Kantons Wallis: bis November 2015; Mitglied Fraktionsvorstand der SVP-Fraktion im eidg. Parlament,11/30/2015,,Naters (VS),2/24/1971,
FALSE,Giovan-Battista,Rusca,m,Tessin,TI,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,9/19/1927,12/6/1931,Locarno (TI),5/4/1881,1/23/1961
FALSE,Luigi,Rusca,m,Tessin,TI,Conseil national,Centre,MC,Parti radical-démocratique suisse,PRD,,,,,1/1/1864,10/1/1872,Locarno (TI),7/23/1810,2/2/1880
FALSE,Francesco,Rusca,m,Tessin,TI,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/1/1947,12/2/1951,Locarno (TI),10/4/1875,2/27/1956
FALSE,Francesco,Rusca,m,Tessin,TI,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,9/25/1922,12/5/1943,Locarno (TI),10/4/1875,2/27/1956
FALSE,Giovan-Battista,Rusca,m,Tessin,TI,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/2/1935,12/5/1943,Locarno (TI),5/4/1881,1/23/1961
FALSE,Giovan-Battista,Rusca,m,Tessin,TI,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/1/1947,12/4/1955,Locarno (TI),5/4/1881,1/23/1961
FALSE,Johann Baptist E.,Rusch,m,Appenzell Rh.-Int.,AI,Conseil des Etats,,,Conservateurs,Cons*,,,,,6/4/1877,1/27/1890,Appenzell (AI),9/7/1844,1/27/1890
FALSE,Carl,Rusch,m,Appenzell Rh.-Int.,AI,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,4/19/1920,4/1/1937,Appenzell (AI),8/17/1883,4/29/1946
FALSE,Johann Baptist E.,Rusch,m,Appenzell Rh.-Int.,AI,Conseil des Etats,,,Conservateurs,Cons*,,,,,7/5/1869,6/1/1875,Appenzell (AI),9/7/1844,1/27/1890
FALSE,Pierre,Rusconi,m,Tessin,TI,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Sorengo,Tessin,Legislatore Cantone Ticino: da aprile 1999 a novembre 2011; Esecutore municipio Savosa: da aprile 2008 ad aprile 2004; Legislatore municipio Lugano: da aprile 2004 a dicembre 2007,12/5/2011,11/29/2015,Breganzona (TI),12/3/1949,
FALSE,Filippo,Rusconi,m,Tessin,TI,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1896,11/30/1902,Bellinzona (TI),11/17/1844,4/9/1926
FALSE,Eduard,Russenberger,m,Schaffhouse,SH,Conseil des Etats,Gauche démocratique,DL,Démocrates,Dém*,,,,,7/7/1873,10/1/1878,Schleitheim (SH),5/31/1834,8/17/1909
FALSE,J. Fritz,Rüsser,m,Neuchâtel,NE,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/6/1875,12/1/1878,La Coudre (NE),3/13/1828,5/11/1896
FALSE,Georg,Rutishauser,m,Berne,BE,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/5/1955,12/1/1963,"Amriswil (TG),Rüti (ZH)",8/24/1901,3/29/1981
FALSE,Paul,Rutishauser,m,Thurgovie,TG,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,,,,11/26/1979,12/3/1995,Donzhausen (TG),7/7/1933,
FALSE,Hans,Rutschmann,m,Zurich,ZH,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Bülach,Zurich,Exekutive der Gemeinde (Gemeinderat Rafz): Februar 1978 bis September 1991; Gemeindepräsident: September 1991 bis Februar 2002; Legislative des Kantons (Kantonsrat Zürich): Mai 1983 bis Mai 2003; Kantonsratspräsident Mai 2000 bis Mai 2001,12/3/2007,12/4/2011,Rafz (ZH),7/4/1947,
FALSE,Hans,Rutschmann,m,Zurich,ZH,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Bülach,Zurich,Exekutive der Gemeinde (Gemeinderat Rafz): Februar 1978 bis September 1991; Gemeindepräsident: September 1991 bis Februar 2002; Legislative des Kantons (Kantonsrat Zürich): Mai 1983 bis Mai 2003; Kantonsratspräsident Mai 2000 bis Mai 2001,3/1/2004,12/2/2007,Rafz (ZH),7/4/1947,
FALSE,Johann Jakob,Rüttimann,m,Zurich,ZH,Conseil des Etats,Groupe libéral démocrate,LD,Libéral,Lib*,,,,,11/6/1848,12/3/1854,Regensberg (ZH),3/17/1813,1/10/1876
FALSE,Johann Jakob,Rüttimann,m,Zurich,ZH,Conseil des Etats,Groupe libéral démocrate,LD,Libéral,Lib*,,,,,11/6/1848,12/3/1854,Regensberg (ZH),3/17/1813,1/10/1876
FALSE,Johann Jakob,Rüttimann,m,Zurich,ZH,Conseil des Etats,Groupe libéral démocrate,LD,Libéral,Lib*,,,,,11/6/1848,12/3/1854,Regensberg (ZH),3/17/1813,1/10/1876
FALSE,Albert,Rüttimann,m,Argovie,AG,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,11/29/1971,11/24/1991,Jonen (AG),1/26/1925,7/2/2009
FALSE,Johann Jakob,Rüttimann,m,Zurich,ZH,Conseil des Etats,Groupe libéral démocrate,LD,Libéral,Lib*,,,,,1/13/1862,6/1/1869,Regensberg (ZH),3/17/1813,1/10/1876
FALSE,Johann Jakob,Rüttimann,m,Zurich,ZH,Conseil des Etats,Groupe libéral démocrate,LD,Libéral,Lib*,,,,,1/13/1862,6/1/1869,Regensberg (ZH),3/17/1813,1/10/1876
FALSE,Johann Jakob,Rüttimann,m,Zurich,ZH,Conseil des Etats,Groupe libéral démocrate,LD,Libéral,Lib*,,,,,1/13/1862,6/1/1869,Regensberg (ZH),3/17/1813,1/10/1876
FALSE,Jacques-S.,Rutty,m,Genève,GE,Conseil national,,,Parti libéral suisse,PLS,,,,,12/1/1902,12/3/1911,Genève (GE),3/17/1849,12/22/1927
FALSE,Jacques-S.,Rutty,m,Genève,GE,Conseil des Etats,Groupe libéral-démocratique,L,Parti libéral suisse,PLS,,,,,12/7/1914,12/3/1922,Genève (GE),3/17/1849,12/22/1927
FALSE,Jacques-S.,Rutty,m,Genève,GE,Conseil national,,,Parti libéral suisse,PLS,,,,,12/4/1893,12/6/1896,Genève (GE),3/17/1849,12/22/1927
FALSE,Gregor A.,Rutz,m,Zurich,ZH,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Zurich,Zurich,Verfassungsrat Kanton Zürich: von Juni 2000 bis Februar 2005; Kantonsrat: von Mai 2011 bis November 2012,11/26/2012,11/29/2015,"Wildhaus (SG),Zollikon (ZH)",10/12/1972,
TRUE,Gregor,Rutz,m,Zurich,ZH,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Zurich,Zurich,Verfassungsrat Kanton Zürich: von Juni 2000 bis Februar 2005; Kantonsrat: von Mai 2011 bis November 2012,11/30/2015,,"Wildhaus (SG),Zollikon (ZH)",10/12/1972,
FALSE,Albrecht,Rychen,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Wilderswil,Berne,"Grosser Gemeinderat Lyss von 1982 bis 1987, Grossrat Bern von 1974 bis 1987",11/30/1987,12/3/1995,Wilderswil (BE),7/29/1948,
FALSE,Albrecht,Rychen,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Wilderswil,Berne,"Grosser Gemeinderat Lyss von 1982 bis 1987, Grossrat Bern von 1974 bis 1987",12/4/1995,12/5/1999,Wilderswil (BE),7/29/1948,
FALSE,Johannes K.,Ryf,m,Zurich,ZH,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/2/1878,11/30/1884,"Zurich (ZH),Horgen (ZH)",9/20/1844,5/30/1914
FALSE,Joh. Jakob,Ryffel,m,Zurich,ZH,Conseil national,Groupe libéral démocrate,LD,Libéral,Lib*,,,,,11/12/1849,12/6/1857,"Stäfa (ZH),Regensberg (ZH)",12/13/1807,7/17/1868
FALSE,Albert,Ryser,m,Bâle-Campagne,BL,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,3/19/1945,11/30/1947,Sumiswald (BE),6/19/1903,4/15/1987
FALSE,Albert,Ryser,m,Bâle-Campagne,BL,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/3/1951,12/4/1955,Sumiswald (BE),6/19/1903,4/15/1987
FALSE,J. Emile,Ryser,m,Berne,BE,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,6/2/1914,12/3/1922,Sumiswald (BE),11/18/1866,1/14/1950
FALSE,Alfred,Ryter,m,Berne,BE,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/6/1943,11/30/1947,Kandergrund (BE),2/2/1882,2/14/1968
FALSE,Regula,Rytz,f,Berne,BE,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Thoune,Berne,Legislative des Kantons (Grossrätin): von April 1994 bis April 2005; Exekutive der Stadt Bern (Gemeinderätin): von Januar 2005 bis Dezember 2012,12/5/2011,11/29/2015,Rüti b. Büren (BE),3/2/1962,
TRUE,Regula,Rytz,f,Berne,BE,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Thoune,Berne,Legislative des Kantons (Grossrätin): von April 1994 bis April 2005; Exekutive der Stadt Bern (Gemeinderätin): von Januar 2005 bis Dezember 2012,11/30/2015,,Rüti b. Büren (BE),3/2/1962,
FALSE,Laura,Sadis,f,Tessin,TI,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Bellinzona,Tessin,Consigliera comunale a Lugano 1988 - 1996; deputata in Gran Consiglio 1995-2003,12/1/2003,6/3/2007,Lugano (TI),3/11/1961,
FALSE,Peter,Sager,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,,,,11/28/1983,11/24/1991,"Berne (BE),Egnach (TG)",1/17/1925,7/1/2006
FALSE,Hanna,Sahlfeld-Singer,f,St-Gall,SG,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/13/1971,12/31/1975,Nennigkofen (SO),10/17/1943,
FALSE,Christian,Sahli,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,3/17/1879,4/1/1885,Wohlen b. Bern (BE),3/6/1825,3/27/1897
FALSE,Christian,Sahli,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,3/17/1879,4/1/1885,Wohlen b. Bern (BE),3/6/1825,3/27/1897
FALSE,Christian,Sahli,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,3/17/1879,4/1/1885,Wohlen b. Bern (BE),3/6/1825,3/27/1897
FALSE,Christian,Sahli,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,7/4/1864,12/22/1866,Wohlen b. Bern (BE),3/6/1825,3/27/1897
FALSE,Christian,Sahli,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,7/4/1864,12/22/1866,Wohlen b. Bern (BE),3/6/1825,3/27/1897
FALSE,Christian,Sahli,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/7/1868,11/1/1874,Wohlen b. Bern (BE),3/6/1825,3/27/1897
FALSE,Christian,Sahli,m,Berne,BE,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,7/5/1858,12/6/1863,Wohlen b. Bern (BE),3/6/1825,3/27/1897
FALSE,Carl Georg Jakob,Sailer,m,St-Gall,SG,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/3/1860,10/3/1870,Wil (SG),3/10/1817,10/3/1870
FALSE,Carl Georg Jakob,Sailer,m,St-Gall,SG,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,1/9/1854,6/1/1857,Wil (SG),3/10/1817,10/3/1870
FALSE,Pierre,Salvi,m,Vaud,VD,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Vevey,Vaud,Juin 1988- décembre 1993 Conseil communal; 1994-1996 Municipal: 1996 Syndic; 1990-2002 Grand Conseil,12/1/2003,6/3/2007,Montreux (VD),8/7/1957,
FALSE,Pierre,Salvi,m,Vaud,VD,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Vevey,Vaud,Juin 1988- décembre 1993 Conseil communal; 1994-1996 Municipal: 1996 Syndic; 1990-2002 Grand Conseil,6/3/2002,11/30/2003,Montreux (VD),8/7/1957,
FALSE,Sergio,Salvioni,m,Tessin,TI,Conseil des Etats,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,,,,11/25/1991,12/3/1995,Lugano (TI),6/18/1927,8/27/2017
FALSE,Sergio,Salvioni,m,Tessin,TI,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,,,,11/28/1983,11/24/1991,Lugano (TI),6/18/1927,8/27/2017
TRUE,Werner,Salzmann,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Gurtendorf bei Wabern,Berne,,11/30/2015,,Eggiwil (BE),11/5/1962,
FALSE,Friedrich,Salzmann,m,Berne,BE,Conseil national,Groupe indépendant,U,Alliance des Indépendants,AdI,,,,,11/29/1971,9/1/1978,Eggiwil (BE),8/31/1915,11/29/1990
FALSE,Suzette,Sandoz,f,Vaud,VD,Conseil national,Groupe libéral,L,Parti libéral suisse,PLS,,Lausanne,Vaud,Grand  Conseil de 1986 à 1991,11/25/1991,12/3/1995,"Le Locle (NE),La Chaux-de-Fonds (NE),Lausanne (VD)",1/12/1942,
FALSE,Marcel,Sandoz,m,Vaud,VD,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Wald,Zurich,"Conseil communal de 1978 à 1981, Municipalité de 1981 à 1989",12/4/1995,11/30/2003,Le Locle (NE),5/14/1943,
FALSE,Suzette,Sandoz,f,Vaud,VD,Conseil national,Groupe libéral,L,Parti libéral suisse,PLS,,Lausanne,Vaud,Grand  Conseil de 1986 à 1991,12/4/1995,11/29/1998,"Le Locle (NE),La Chaux-de-Fonds (NE),Lausanne (VD)",1/12/1942,
FALSE,Henri Auguste,Sandoz,m,Berne,BE,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/7/1925,3/1/1934,"La Chaux-de-Fonds (NE),Valangin (NE)",4/18/1878,2/24/1936
FALSE,André,Sandoz,m,Neuchâtel,NE,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/2/1963,11/28/1971,"Le Locle (NE),La Chaux-de-Fonds (NE)",9/18/1911,5/16/2006
FALSE,Hans,Sappeur,m,Zurich,ZH,Conseil national,Groupe indépendant,U,Alliance des Indépendants,AdI,,,,,12/6/1943,12/2/1951,Zurich (ZH),12/25/1897,1/7/1987
FALSE,Françoise,Saudan,f,Genève,GE,Conseil des Etats,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Lyon,,Législatif cantonal: de 1985 à 1995,12/1/2003,12/2/2007,Martigny (VS),11/9/1939,
FALSE,Françoise,Saudan,f,Genève,GE,Conseil des Etats,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Lyon,,Législatif cantonal: de 1985 à 1995,12/4/1995,11/30/2003,Martigny (VS),11/9/1939,
FALSE,Willy,Sauser,m,Zurich,ZH,Conseil national,Groupe libéral et évangélique,LE,Parti évangélique suisse,PEV,,,,,3/19/1956,1/19/1978,"Berne (BE),Zurich (ZH),Sigriswil (BE)",9/15/1908,6/26/2005
TRUE,Regine,Sauter,f,Zurich,ZH,Conseil national,Groupe libéral-radical,RL,PLR.Les Libéraux-Radicaux,PLR,,Schaffhouse,Schaffhouse,Kantonsrat des Kantons Zürich: von Oktober 2004 bis November 2015; Wahlbüro Gemeinde Flurlingen: von 1991 bis 1998,11/30/2015,,"Arbon (TG),Küsnacht (ZH)",4/16/1966,
FALSE,Géraldine,Savary,f,Vaud,VD,Conseil des Etats,Groupe socialiste,S,Parti socialiste suisse,PSS,marié(e),Bulle,Fribourg,Conseil communal de Lausanne: depuis janvier 1998 jusqu'à décembre 2003,12/5/2011,11/29/2015,Sâles (FR),11/14/1968,
TRUE,Géraldine,Savary,f,Vaud,VD,Conseil des Etats,Groupe socialiste,S,Parti socialiste suisse,PSS,marié(e),Bulle,Fribourg,Conseil communal de Lausanne: depuis janvier 1998 jusqu'à décembre 2003,11/30/2015,,Sâles (FR),11/14/1968,
